label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
4,0.0,0.0,0.0,-0.2346173738938373,-0.123142325959626,-0.0766248177231117,-0.4541949252975944,-0.4864266184222941,-0.1169002718855154,-0.3969133133239876,-0.9112930236844656,-0.1676636257561593,-0.1788543548241687,-1.0673248491009428,-0.1968674792343786,-0.4622687013027988,-0.8467152363338226,-0.0082207808439355,-0.5874807066140687,-1.261388176614888,-0.1567531212298558,-0.4978801298185277,-0.90372424682618,-0.2223203759624168,-0.4346486799993788,-0.7375919481808932,-0.2424278608060734,-0.3082792624038116,-0.9508043857415936,-0.030576403096388,-0.4168897067628797,-1.3596069152274088,-0.178116056015822,-0.3542067285091221,-0.945430148865452,-0.1908785611555009,-0.3138760911369445,-0.8193916773127685,-0.1535074189861945,-0.142538869245357,-0.9937463099647318,-0.0806600918530357,-0.2229752641106961,-1.279508003610739,-0.2195082743212373,-0.1825952708348389,-0.844866841398013,-0.1734041402295775,-0.1494754983041986,-0.7143302819745704,-0.0951394255549018,0.0349292710920269,-0.9896018849269606,-0.1407014414280429,-0.0672093395395382,-1.1934603981595389,-0.2043013036507328,-0.0572796508118712,-0.8834167439142596,-0.1548307128672953,-0.0155055984022868,-0.7496583226195042,-0.0945696263556357
4,0.0,0.0,0.0,-0.2359093096316503,-0.043357679847205,-0.0694380907189372,-0.4689083613997343,-0.4074761088788049,-0.0960001576150784,-0.3924118140173949,-0.7593140240741446,-0.1346735261710826,-0.1659714897272022,-0.8144140459043472,-0.1548765576351921,-0.4994467102674245,-0.8304282076338658,-0.0135722987181259,-0.6274388509075904,-1.202834096031715,-0.1514814248386332,-0.5250716598141257,-0.862810795298468,-0.2115721900449504,-0.4497409901246906,-0.6968993175405146,-0.2305884021393864,-0.3479719828537373,-0.9367610283726848,-0.0373399902381953,-0.4598213877334941,-1.318523621653397,-0.1741730574872128,-0.3700902652618384,-0.8872151788254495,-0.179795731335885,-0.321960988569369,-0.7386760369075116,-0.1409458154711536,-0.1813787562193186,-0.9856204506910134,-0.0872676296422135,-0.2745457252529609,-1.289344253508694,-0.2134311696851153,-0.2061262726995043,-0.8376219004638079,-0.1635244719578663,-0.1597960645045124,-0.6600932669812897,-0.0867266850585168,-0.0077057304385319,-0.9974411954080296,-0.1471431704709126,-0.0989158575716719,-1.2228395376837669,-0.2059006959753269,-0.082969773936301,-0.9339951541448108,-0.1597409249994513,-0.0437093628928023,-0.792271565121549,-0.1044847026605791
4,0.0,0.0,0.0,-0.2366176159507212,-0.0928497316069071,-0.048538783572934,-0.4198252178194208,-0.5457617263148522,-0.0684325662105242,-0.3435855210096156,-0.955165862637155,-0.0994698935563973,-0.275860277338202,-1.2524667634763924,-0.1217813182188476,-0.4796875485244811,-0.8220222209372839,-0.0026864561651539,-0.6242338215694029,-1.2233217876703406,-0.132178753403436,-0.5520936385854318,-0.981350078457882,-0.2060999986930013,-0.4648462706233602,-0.7311111689885605,-0.2315863992182012,-0.3309949565815017,-0.9428559590587868,-0.0382750465048073,-0.4778746998937966,-1.3907713427232813,-0.1687699964808446,-0.4235662319253983,-1.0602056022207564,-0.212253636209324,-0.3601012673278907,-0.7933252849892554,-0.2022761430008602,-0.1660019894859133,-0.9745326483547816,-0.0937206281223821,-0.2892431363222147,-1.358467363709335,-0.2269043869414483,-0.245445459572696,-0.937883937636613,-0.212253636209324,-0.2091705110979353,-0.6672849913336762,-0.164054682225621,0.0062749321826554,-0.9498404290029748,-0.1530385000966798,-0.1225780749798022,-1.086691846424201,-0.2452094945624985,-0.1052188198599346,-0.7661895356169125,-0.2202131906268851,-0.0706135914616678,-0.5844573110248225,-0.1783507382698018
4,0.0,0.0,0.0,-0.2339425594217005,-0.0500454080416789,-0.058309603172588,-0.446082437221405,-0.4344104744361267,-0.0826488347229929,-0.3535207281052496,-0.8094330892819072,-0.1244291705799368,-0.1295542024331976,-0.925801459954031,-0.1543030990665132,-0.4794294416954259,-0.7983712915522327,0.0038952738802801,-0.6249770596928473,-1.2114513851012958,-0.1124291513156921,-0.5830160088189704,-0.9564488963306912,-0.1826774953947323,-0.498322130730615,-0.7360863023140894,-0.212525326956971,-0.3525965754102215,-0.9354816461064488,-0.023446637433814,-0.4889542831228765,-1.3971272500731398,-0.1418756859786076,-0.4594651708950168,-1.070977866724381,-0.1722981136841716,-0.3832482994332182,-0.8345037819598224,-0.1566762391659681,-0.2068327610917468,-1.0031037655769064,-0.073919975254946,-0.3245375581451176,-1.4668029872293906,-0.1665576045704186,-0.3173745502112774,-1.1455839024393857,-0.1582914244001519,-0.2560051383754889,-0.9039248988874644,-0.1225931097183613,-0.0468616657272227,-1.0321362434699102,-0.1360006210405149,-0.1384451318407181,-1.3577354888117783,-0.1859515874875233,-0.1750678981159593,-1.1608045522061607,-0.1764809600498105,-0.1422373901160333,-0.9719106437491672,-0.1553735573859382
4,0.0,0.0,0.0,-0.2455866472422322,-0.099474683056406,-0.0458515142757884,-0.4306284321817805,-0.5423131361476291,-0.0607789997620786,-0.3350242536241308,-0.9476791206167586,-0.0915760055512699,-0.2461807933345697,-1.2252902757846031,-0.1150139324344197,-0.4803706382601467,-0.7974165209400237,0.0231229372451819,-0.626640784197829,-1.1881036414203705,-0.0985021919125151,-0.5683304278511098,-0.9557071380738956,-0.1714523176196586,-0.4828690041266838,-0.7287750342485916,-0.1995340761862255,-0.3456393730525048,-0.9382831581051292,-0.0125753334801323,-0.4932435799366467,-1.3783020172759397,-0.1381156392233208,-0.4422600748511384,-1.053091909734358,-0.1858571627558259,-0.3695105594185022,-0.803885701684543,-0.1803728227725643,-0.1875710155381548,-0.9974404494095592,-0.0694642818983141,-0.3222214285672233,-1.4177686159786962,-0.1942185696422461,-0.2765171346104687,-1.0214770304811027,-0.1870553937197135,-0.2232422586550197,-0.7613836236799969,-0.1455803753201899,-0.0129678842762355,-0.9965596303438156,-0.1314008196634523,-0.1384689171640122,-1.176724452130168,-0.2136883236013816,-0.1187413210783425,-0.8943780767362942,-0.1947712831866425,-0.0694355825697849,-0.7322137679845934,-0.1601416304216237
4,0.0,0.0,0.0,-0.2212570826084477,-0.1898396178658162,-0.0178639940692226,-0.3654076099678685,-0.5761947923649142,-0.032915568617343,-0.3718661536994279,-0.889449691562396,-0.0680949375281086,-0.3396806394618098,-1.1555697336788409,-0.0951355214580111,-0.307194415332492,-0.9434947544516514,0.0442156857350185,-0.4259555615925736,-1.27330452452902,-0.0691616532372166,-0.4535947424178962,-0.9934942689220376,-0.1305924502460823,-0.4116113712769893,-0.7646198493995673,-0.1503944075145658,-0.197327801822381,-0.9803324627337472,0.0031624576413348,-0.331450983150637,-1.3271947531791033,-0.1179497754901172,-0.3660320234569887,-0.9639978237755372,-0.1483670140338926,-0.3157868944027662,-0.7174224315217964,-0.1296978607147424,-0.0686170999251642,-0.9683293004181428,-0.0567288940304955,-0.217237663400625,-1.301570059870569,-0.1757980850250918,-0.2538964985693861,-0.9298511256116654,-0.1562946259972302,-0.2062893746624078,-0.6920997918929586,-0.1045894246253184,0.0757815802843085,-0.9092212922867602,-0.1189993672341287,-0.0865662255064866,-1.0753466354459773,-0.1987479309988065,-0.1213655567074088,-0.8132900589216904,-0.1780110238997776,-0.0697193047019899,-0.6415196116982326,-0.1370728958556152
4,0.0,0.0,0.0,-0.2451904107331136,-0.1240571139688137,-0.0634744344137832,-0.4093086466913677,-0.5708327530643097,-0.0873214821969447,-0.3246943681382982,-0.9982425870619628,-0.1237045674472289,-0.2554250753509663,-1.295401680036895,-0.147466696618533,-0.4781086808396972,-0.8092401100652696,0.0300674367549732,-0.5873699623075962,-1.2186770773087203,-0.1003052149066111,-0.4869981808391448,-1.0172103864830149,-0.1830906402545485,-0.4040554935185467,-0.7716221331233666,-0.2132553046212545,-0.3375909912482819,-0.9412814690079088,0.0046388285499712,-0.4455188477162637,-1.379787362129964,-0.1198559189956384,-0.3429361047659248,-1.058740428235753,-0.1694576210411164,-0.2857954683791599,-0.8173058801674831,-0.1639245819118977,-0.1804307619477026,-0.9837218203442296,-0.0446872692006371,-0.2605715936558556,-1.3992847487850253,-0.1676409558426783,-0.1916117702558853,-1.0208866806225514,-0.1525301713895179,-0.165240347825389,-0.7611456649747145,-0.104500273819364,-0.0108855612429039,-0.966579042447276,-0.1015906521778308,-0.0754974864956756,-1.1859703371511785,-0.1755400478199021,-0.0468642309031774,-0.9247507817748932,-0.1441529039623743,-0.0311908619202922,-0.755865119358755,-0.0989471591272797
4,0.0,0.0,0.0,-0.2413329554098938,-0.0713850100991879,-0.0883731617093176,-0.4485240086946885,-0.4956108561836468,-0.1048479327536988,-0.3278407146152786,-0.8109991287584483,-0.1229917289635334,-0.0834908017274672,-0.7722332231522937,-0.1205007098406498,-0.4491840097676722,-0.8365710068601828,-0.020413530539114,-0.5573342764081882,-1.1853198028932033,-0.1372189228801967,-0.476682944483613,-0.8470737484554937,-0.1803782936259131,-0.4222475078530783,-0.7496280199038446,-0.1976489391352109,-0.2972249231671847,-0.954410668667774,-0.0275249083811992,-0.404524714156641,-1.3359585543502093,-0.1464651816053583,-0.3446980477725209,-0.9284307021124868,-0.1387674757887451,-0.3001929300105266,-0.8648784595404043,-0.0965310076534092,-0.1327244841899502,-0.9860745697915574,-0.062179249454295,-0.2183834327318458,-1.3276962200298903,-0.1680832345355464,-0.179082067122988,-0.913092337115898,-0.1159223166128564,-0.1355110073880974,-0.8319882950708781,-0.0484953253726583,0.0370812711822269,-0.9813674834307292,-0.1101814915003077,-0.0387176209666073,-1.1254904725289705,-0.1680651902327501,-0.0378671453155475,-0.8583287314351992,-0.1388444398391959,0.0003666302630449,-0.7966699127283968,-0.1019960067625443
4,0.0,0.0,0.0,-0.2507070128231957,-0.1493464103628032,-0.0682488561606275,-0.4161622693287403,-0.5718155589036371,-0.0887847092292152,-0.2928328062336327,-0.837455683451956,-0.1168188943787517,-0.0710943112114353,-0.7525654562918556,-0.1270820824380071,-0.3359743681146498,-0.9355689466012528,-0.0037816344377834,-0.427294278172763,-1.2577666680878177,-0.1163419404616151,-0.4023372964680893,-0.9135089390215712,-0.1616860736203304,-0.3471643378515285,-0.8075763079257582,-0.1802513949256361,-0.1938466122758338,-0.980860261175878,-0.0183477234329336,-0.2863781955637584,-1.3278244121969354,-0.1314552432738296,-0.281837670738175,-0.9229371423054114,-0.1255255591004529,-0.2206505430649997,-0.8487731977393412,-0.0864023387504096,-0.0466543896089944,-0.9656605905160632,-0.0587611770100664,-0.1354510891889231,-1.2856131302928135,-0.1552925015820159,-0.1435940593762929,-0.8879110230109353,-0.1048278045503938,-0.0760037058881235,-0.8000377215076947,-0.0395211570759069,0.1156327459033947,-0.9200227340332272,-0.110984648779776,0.0086629359808013,-1.0794523516484786,-0.1527595895361782,-0.0214427775966549,-0.8338957529403384,-0.1180687048055445,0.0365370787177419,-0.7631568536418251,-0.0780134601080673
4,0.0,0.0,0.0,-0.2387802893325785,-0.1259787889729248,-0.068927533613047,-0.4168672415549421,-0.5283544970602463,-0.0778160912932361,-0.2981629301140693,-0.8738770179505035,-0.0943999141016893,-0.1001761687777502,-0.9394636106015136,-0.0916458348127599,-0.4874599973802826,-0.8029432810718867,0.025634837382218,-0.5671008483638935,-1.196100564770919,-0.0948991876247664,-0.4663591736387514,-0.904649993470516,-0.1517796944367306,-0.4139097067427977,-0.7253860598168578,-0.1698412866284238,-0.3359534376515317,-0.9418319288632236,0.0093757935076417,-0.414207460302092,-1.3695121731852102,-0.10999907145429,-0.3258249777369489,-0.995297080571136,-0.1289454965755055,-0.3010240095478507,-0.8521203621547523,-0.1009088980404503,-0.1737396857380206,-0.9958079069645728,-0.0333493629456178,-0.2176491418266121,-1.3389458186345673,-0.1460506804628461,-0.1622202037782845,-0.9560116759656678,-0.1234190812365456,-0.1559744760843572,-0.8067253642020765,-0.0697011172399017,-0.0145592780477417,-0.9881961582014892,-0.0854386066056604,-0.0486235110853045,-1.176223982370148,-0.1466681844078964,-0.0331541975112693,-0.9291746605506916,-0.1241253184843082,-0.0228260523819486,-0.8153482814717773,-0.0880941639032916
4,0.0,0.0,0.0,-0.2189809474525799,-0.0999272767914998,-0.0890947805733022,-0.3763523950940518,-0.4916824229334747,-0.1226282888107621,-0.2358465581804397,-0.7695896569874393,-0.15778578529109,-0.0167533839362891,-0.7546550691772747,-0.174540034246215,-0.3816074973502786,-0.8863867567724343,-0.0332787256104256,-0.4557310366118042,-1.1712088761810155,-0.1465723674769975,-0.3915887616493781,-0.8448994003394935,-0.1938429107630624,-0.3478233216980003,-0.7588932101586793,-0.2166249494519004,-0.2292808395593826,-0.9724407862558216,-0.0422990997197842,-0.3034326611758884,-1.293137719014345,-0.1563204433831895,-0.2663704402309504,-0.893018367263073,-0.1568023528985348,-0.2336167652787509,-0.8482904246140157,-0.1259810924160707,-0.070470602327319,-0.9657845039236044,-0.0763523338395211,-0.1269101478232578,-1.244154485445225,-0.1731457555161539,-0.115843322494703,-0.8574740663274484,-0.1270527473275021,-0.0852376021404197,-0.8205105327488245,-0.0694551202555778,0.0862494485212562,-0.9246652694195822,-0.1231151251725202,0.0248102445922633,-1.0399161668402837,-0.1628415759246867,0.0135821496650976,-0.8058467334437901,-0.1271644287811111,0.0481702663014959,-0.7920428380806025,-0.0902735379799398
4,0.0,0.0,0.0,-0.2968915608421909,-0.1330422016792626,-0.0850013133669855,-0.486063154399142,-0.5471715553698988,-0.1103192040438833,-0.3491281035479042,-0.8737540646974081,-0.1465081336911796,-0.1136695088559328,-0.8264406503446067,-0.1654814791102578,-0.4345873278070692,-0.8622559873706047,0.0218368985618699,-0.5353483856868387,-1.208015431205298,-0.1123906354271314,-0.4876743824069892,-0.8520927216860315,-0.174103763094775,-0.4300152991989147,-0.7121972216856823,-0.1959284540323208,-0.2826180734209454,-0.9592159248405429,0.0056421722886812,-0.3875617519837533,-1.348752656819955,-0.1345345428962516,-0.3538596909990216,-0.9275463061220082,-0.1489308515276328,-0.2895448250419862,-0.8226576296713669,-0.1119690038204864,-0.1168835300429244,-0.9888195377036668,-0.042138959768119,-0.2082193697496221,-1.33275002951462,-0.1670391108107221,-0.1871294863828652,-0.8983226120017094,-0.1276699432226452,-0.1243332410435434,-0.7866693786569597,-0.0561998054872504,0.0661947784041888,-0.9768798619491484,-0.1032635137653272,-0.0289451690475058,-1.144965613828096,-0.155132054120328,-0.0390532568943145,-0.8681614218162056,-0.1180163257036034,0.0153478737272742,-0.7850797648976636,-0.0697696491742231
